sensor_name,timestamp,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude
MPU6050_A,6465,2.221819162,3.047818661,10.752359390,11.394687653
ADXL345,6465,1.059118271,-0.274586201,10.277369499,10.335446358
MPU6050_A,6480,2.272097349,2.961627483,10.453084946,11.099578857
ADXL345,6480,1.176797986,-0.274586201,10.159689903,10.231302261
MPU6050_A,6495,2.193088770,2.935291290,10.180145264,10.819469452
ADXL345,6495,1.137571454,-0.274586201,9.924329758,9.993086815
MPU6050_A,6518,2.200271368,2.964021683,9.897629738,10.563602448
ADXL345,6518,1.137571454,-0.235359609,9.688970566,9.758361816
MPU6050_A,6533,2.255337954,2.925714493,9.665391922,10.347277641
ADXL345,6533,1.176797986,-0.196133003,9.375157356,9.450761795
MPU6050_A,6548,2.185906172,2.949656487,9.478644371,10.164810181
ADXL345,6548,1.216024637,-0.313812792,9.335930824,9.420021057
MPU6050_A,6563,2.142810583,2.954444885,9.306262016,9.996343613
ADXL345,6563,1.216024637,-0.235359609,9.218251228,9.301089287
MPU6050_A,6578,2.116474390,2.913743496,9.279925346,9.954214096
ADXL345,6578,1.176797986,-0.156906396,9.100571632,9.177683830
MPU6050_A,6600,2.157175779,2.935291290,9.234436035,9.926940918
ADXL345,6600,1.255251169,-0.156906396,9.061345100,9.149221420
MPU6050_A,6615,2.169146776,2.916137695,9.232041359,9.921675682
ADXL345,6615,1.216024637,-0.196133003,9.061345100,9.144679070
MPU6050_A,6630,2.229001760,2.906560898,9.327810287,10.021206856
ADXL345,6630,1.216024637,-0.196133003,9.100571632,9.183549881
MPU6050_A,6645,2.212242365,2.956839085,9.457097054,10.152517319
ADXL345,6645,1.216024637,-0.196133003,9.100571632,9.183549881
MPU6050_A,6660,2.104503393,2.959233284,9.433155060,10.107937813
ADXL345,6660,1.255251169,-0.274586201,9.257477760,9.346225739
MPU6050_A,6682,2.238578558,2.937685490,9.749189377,10.425350189
ADXL345,6682,1.176797986,-0.196133003,9.492836952,9.567511559
MPU6050_A,6697,2.195482969,2.935291290,9.883264542,10.541110039
ADXL345,6697,1.216024637,-0.235359609,9.688970566,9.767817497
MPU6050_A,6712,2.183511972,2.975992680,10.058041573,10.713937759
ADXL345,6712,1.137571454,-0.313812792,9.885103226,9.955290794
MPU6050_A,6727,2.123656988,2.999934673,10.405200958,11.035294533
ADXL345,6727,1.098344803,-0.274586201,10.002782822,10.066649437
MPU6050_A,6742,2.214636564,3.021482468,10.577583313,11.221374512
ADXL345,6742,1.098344803,-0.353039414,10.238142967,10.302939415
MPU6050_A,6764,2.176329374,2.952050686,10.924742699,11.523932457
ADXL345,6764,1.019891620,-0.313812792,10.512728691,10.566745758
MPU6050_A,6779,2.159569979,2.961627483,11.231200218,11.814179420
ADXL345,6779,0.980665028,-0.353039414,10.630409241,10.681383133
MPU6050_A,6794,2.185906172,3.026270866,11.372458458,11.969515800
ADXL345,6794,0.862985194,-0.353039414,10.826541901,10.866618156
MPU6050_A,6809,2.049436569,2.949656487,11.518504143,12.065512657
ADXL345,6809,0.823758602,-0.353039414,10.944221497,10.980855942
MPU6050_A,6824,2.073378563,2.952050686,11.779472351,12.319475174
ADXL345,6824,0.784532011,-0.353039414,11.336487770,11.369084358
